scenario_id,agent_id,object_type,horizon_s,cv_ade,cv_fde,kf_ade,kf_fde,final_gt_x,final_gt_y,final_cv_x,final_cv_y,final_kf_x,final_kf_y,horizon
1870b2208fe4ade9,91,pedestrian,3.0,0.5824373222965952,1.5403856372750693,0.4719161796263699,1.2240688750003412,1.3154296875,-1.5064697265625,1.7793775065104167,-2.9753265380859375,1.6083418146672082,-2.6949759724455338,3.0
1870b2208fe4ade9,92,pedestrian,3.0,0.24678338355297438,0.5688239216559606,0.553130519632879,1.0601151901498231,5.654052734375,-2.505126953125,5.443490667046441,-1.9767101955837674,4.90589551857841,-1.75405771740975,3.0
1870b2208fe4ade9,94,pedestrian,3.0,0.7165546580874794,1.5491484132131808,0.6644808030900392,1.311105393986664,-0.8408203125,-2.947998046875,0.38563132374025644,-3.8944002817225902,0.3467215128318862,-3.5036434078997614,3.0
1870b2208fe4ade9,100,pedestrian,3.0,0.1894012934674643,0.5466448112068997,0.18301267110096167,0.5332892505583802,0.9857177734375,-0.689208984375,1.3537220670991281,-1.093428466174224,1.3486034781675527,-1.0799920316834672,3.0
1870b2208fe4ade9,141,cyclist,3.0,2.1016339380743125,4.715924372193118,2.593062138438303,5.642765531512498,12.4036865234375,-9.005126953125,7.785676610823511,-8.049131591606967,7.010270333581464,-7.34625244110659,3.0
1870b2208fe4ade9,142,cyclist,3.0,0.2441093179984438,0.732102046019143,1.638513118340853,3.063659422583841,-15.2388916015625,18.9388427734375,-15.487767103245845,18.25034121901131,-13.772642382590286,16.248838631163714,3.0
1e41e4f90a5cae0a,424,pedestrian,3.0,0.11567975841302162,0.24713557275931028,0.441651129650168,0.8068418479326737,0.296142578125,6.30291748046875,0.40195571105847205,6.07958012975939,0.4175070136415956,5.505255621428749,3.0
1e41e4f90a5cae0a,426,pedestrian,3.0,0.17290568378052432,0.3336464629470827,0.443687108418839,0.8281710860215453,-1.030029296875,-4.78070068359375,-0.9964270521502123,-4.448750609958339,-0.8974829788441069,-3.963205227154658,3.0
1e41e4f90a5cae0a,437,pedestrian,3.0,0.5405654252078901,1.295449912100946,2.1865651780590394,3.7409846498862107,-2.999267578125,32.2078857421875,-1.7049446822833365,32.15386059931495,-1.4738510235485878,28.792029994983224,3.0
1e41e4f90a5cae0a,448,pedestrian,3.0,0.08331015203226515,0.22338532469954814,0.3530317375075177,0.6983357236057999,1.54248046875,5.3958740234375,1.3253099791878413,5.343548295975238,1.2108338094268556,4.781314607088003,3.0
1e41e4f90a5cae0a,566,cyclist,3.0,0.4364147650639836,1.17189477347069,0.6223691012065645,1.6122453269641208,-2.01953125,8.04400634765625,-0.8838052259898538,8.332907296900146,-0.6338010088372237,7.219939182284034,3.0
27384099b57a800b,5490,pedestrian,3.0,0.09671138370615376,0.15676913847606974,0.2569867375242703,0.4838810961409076,4.9425048828125,3.5965576171875,5.052699826005011,3.7080638379705957,4.538511257460934,3.3302306266705326,3.0
27384099b57a800b,5491,pedestrian,3.0,0.09264270407561512,0.16735100350604595,0.1034993630637738,0.17132080566730823,-0.010986328125,0.0606689453125,0.06559199941631297,0.20947122394241882,0.08538796534125306,0.2023122085246137,3.0
27384099b57a800b,5492,pedestrian,3.0,1.7029765614584293,3.218110224828257,1.0224646499022723,1.802901960314691,0.642333984375,1.0145263671875,2.342798108184275,3.7466784827882638,1.7709946739706603,2.4204355129960065,3.0
27384099b57a800b,5493,pedestrian,3.0,0.10573571088311078,0.2058328300039373,0.3710274640690722,0.891788180345719,-5.1544189453125,-3.866943359375,-5.129929115640348,-3.6625726125689595,-4.525301979160781,-3.234884816592462,3.0
2d84b1ab55ab81d3,1529,pedestrian,3.0,0.02378223865163507,0.036130074921515036,0.02747061776530425,0.042300794464905485,-0.00067138671875,0.048095703125,0.027371974970962755,0.07087622504558472,0.04088230336437417,0.056010755420332355,3.0
2d84b1ab55ab81d3,1551,pedestrian,3.0,1.7777831016766368,3.452018437200729,1.3822547589532876,2.594999489513329,1.074920654296875,-0.1800537109375,4.171186467020158,-1.7063463787226767,3.494677941821942,-1.1174954531507264,3.0
2d84b1ab55ab81d3,1621,cyclist,3.0,2.278850958252504,5.454889771503084,2.6916467458466133,6.107667014359957,-0.509033203125,-14.27459716796875,3.0609008532746174,-10.150110138990826,2.721924055256326,-9.091498524028651,3.0
2db20518212cdfeb,5560,pedestrian,3.0,1.2492630517151146,3.1558780465717,1.241805715116819,2.988439161550585,-4.5546875,-3.4091796875,-2.45440610695557,-5.764680550345216,-2.1646077608817884,-5.203138288735208,3.0
32275d7231509117,760,pedestrian,3.0,0.12666090338097016,0.2789617298584332,0.40579317834991163,0.7964081430210924,-3.5958251953125,3.88037109375,-3.417207517778921,3.6660923687255127,-3.0879320797117247,3.266929561576279,3.0
371a64917512b4c9,7281,pedestrian,3.0,0.2790415290176908,0.629648735234497,0.24644348691284043,0.4690536550658179,0.438720703125,3.029052734375,1.0077042106819332,3.2987104765420128,0.9031612052760308,2.9634299388516334,3.0
371a64917512b4c9,7282,pedestrian,3.0,0.3241682831876968,0.6354653891886604,0.1397940574416209,0.24213585437520466,0.44287109375,3.1806640625,0.5866372544074876,3.7996531996474148,0.5172908143630315,3.4110799412017263,3.0
371a64917512b4c9,7284,pedestrian,3.0,0.15432045106067038,0.3550804270850696,0.27247906486543283,0.4843266825831461,3.3809814453125,4.4019775390625,3.2648558468918063,4.737532236675797,2.926534837737042,4.234494356846633,3.0
371a64917512b4c9,7285,pedestrian,3.0,0.28983447785782224,0.685389843447487,0.39834400972925277,0.8887413180749206,-4.0400390625,0.2030029296875,-3.7773553823321886,-0.4300504027217574,-3.3978159709354334,-0.4113346250125181,3.0
371a64917512b4c9,7286,pedestrian,3.0,0.06481474584885685,0.16150161114603,0.285547198967167,0.4801042331906554,4.3729248046875,-0.71923828125,4.354551738757833,-0.879691392317089,3.896736285108866,-0.7804311611388909,3.0
371a64917512b4c9,7287,pedestrian,3.0,0.1352959664483783,0.182711612019976,0.3235555413686948,0.5451502462021178,4.3392333984375,-0.8582763671875,4.293719201105119,-0.6813244217104093,3.863864950710323,-0.5914175471352414,3.0
371a64917512b4c9,7288,pedestrian,3.0,0.11144192392266573,0.24999708777428656,0.34848516318887185,0.6684708035325585,-4.2799072265625,0.115234375,-4.075780022731913,-0.02909382235564636,-3.6280237291103634,-0.03275589807574862,3.0
371a64917512b4c9,7289,pedestrian,3.0,0.33936361770788576,0.6301852335869476,0.11201178332337541,0.18869897485454815,3.5396728515625,-0.5050048828125,4.145605196385464,-0.6781505501807025,3.7010799460333788,-0.6027548340433124,3.0
371a64917512b4c9,7290,pedestrian,3.0,0.09729573279212425,0.19696170906823274,0.27893549207959395,0.4957099744302507,-4.3062744140625,0.1126708984375,-4.284197586515998,-0.08304963836066326,-3.83184208808972,-0.031003548913786445,3.0
371a64917512b4c9,7291,pedestrian,3.0,0.13912191823621,0.3602296240384978,0.18052154304625287,0.28586357491588305,0.2745361328125,5.174072265625,0.13118668989455085,5.504551189688292,0.0972648077858769,4.949811567358465,3.0
371a64917512b4c9,7292,pedestrian,3.0,0.06884539424093514,0.10725929919755053,0.20763870933383843,0.3903289318681059,0.069091796875,4.7213134765625,0.09521614589120628,4.82534268233102,0.10144388888857597,4.332327593533769,3.0
371a64917512b4c9,7293,pedestrian,3.0,0.06526938681184274,0.22998759102641653,0.05254461767148762,0.2026590024466202,-0.0755615234375,0.0916748046875,0.15181685483764557,0.057129687534723764,0.12344368672705008,0.05336556820303771,3.0
371a64917512b4c9,7294,pedestrian,3.0,0.2941668702353979,0.6659001005001384,0.32847571756531596,0.6859089372547578,4.1414794921875,2.646240234375,4.589947210544427,2.1540008114943996,4.124109066003822,1.9605512826628197,3.0
371a64917512b4c9,7295,pedestrian,3.0,0.07771064245189621,0.13378886870143428,0.2287584502711825,0.4602340036423507,-0.7052001953125,-5.1634521484375,-0.6167890339397029,-5.263865932018853,-0.5524575852730593,-4.729303518142521,3.0
371a64917512b4c9,7296,pedestrian,3.0,0.029109588412464513,0.06468011513991537,0.27098735898887927,0.4744248409979165,-0.0125732421875,4.759521484375,0.039144415533051466,4.798364774328512,0.02233773290220243,4.2863828645454785,3.0
371a64917512b4c9,7299,pedestrian,3.0,0.074532091033705,0.2031287493906313,0.380613117139019,0.6410381257755355,-3.12744140625,-5.0179443359375,-3.308761069719418,-4.926377592693356,-2.977073922900554,-4.394791466531473,3.0
371a64917512b4c9,7300,pedestrian,3.0,0.08084415333560835,0.1409246198462725,0.22257524225623454,0.3753506584158189,-0.021240234375,4.5185546875,0.027506886590792923,4.650779748197142,0.021245729261746893,4.145616274800201,3.0
371a64917512b4c9,7301,pedestrian,3.0,0.05981777571580882,0.15759372274404004,0.24719432160535854,0.4677696971231994,-0.188232421875,4.381591796875,-0.0306807581204998,4.385232496878333,-0.027984044336470455,3.9421274103281507,3.0
371a64917512b4c9,7304,pedestrian,3.0,0.064629043861676,0.20520558573710507,0.3355116961772373,0.6669309027616345,0.082275390625,5.4241943359375,-0.09891899600919762,5.327872341201275,-0.0999203839960557,4.7826325471995155,3.0
371a64917512b4c9,7305,pedestrian,3.0,0.0759793018621446,0.1196824401800639,0.07222496782078063,0.11465140055067774,0.01904296875,0.0057373046875,-0.09944797459748211,-0.011108550353974065,-0.09547184985041776,0.0001426671527385921,3.0
371a64917512b4c9,7309,pedestrian,3.0,0.18767144565346683,0.3844961087001968,0.45309710410619825,0.861537065311699,-4.914306640625,-1.8466796875,-4.677757656199651,-1.5435595206141106,-4.191910923938895,-1.3772219754327002,3.0
371a64917512b4c9,7311,pedestrian,3.0,0.047092388366176616,0.07911225159923867,0.265513795575243,0.46546146855782206,-0.1029052734375,4.6346435546875,-0.02380403647280157,4.6333234547837545,-0.05744079046698975,4.171407805311193,3.0
371a64917512b4c9,7317,pedestrian,3.0,0.07533168938130998,0.11049612138748703,0.05635451630179585,0.07473027481158119,-0.0008544921875,-0.0018310546875,0.10315082471547346,-0.039144415533051466,0.0726017215357389,-0.01557145638687893,3.0
371a64917512b4c9,7326,pedestrian,3.0,0.052304617665530115,0.12347136249011562,0.06773407191670516,0.14723707275387882,-0.0137939453125,0.0423583984375,0.047079094357318656,-0.06506436635899095,0.08422523251174283,-0.06750968779226224,3.0
371a64917512b4c9,7342,pedestrian,3.0,0.3510338079804747,0.8691472041687346,0.6109458079226516,1.223829940149467,2.6846923828125,5.1348876953125,1.8159834935806176,5.107288269886648,1.618029232904257,4.534896489515221,3.0
3a0389c235a0eaa1,1156,pedestrian,3.0,0.1271023163778881,0.4037652595626152,0.3352753125668416,0.6231442277229918,0.7433624267578125,3.9365234375,0.3447023708354144,4.000527692371191,0.2985585340685295,3.5001082388726554,3.0
3a79684106fe2fdf,1514,pedestrian,3.0,0.1328672955445444,0.3355177455913532,0.22336061012687258,0.311907136279377,-2.3837890625,-5.48785400390625,-2.546395674977322,-5.7813352591600635,-2.276958326759935,-5.194812615083377,3.0
3a79684106fe2fdf,1515,pedestrian,3.0,2.0132471431407364,3.742006556038138,1.8729214883879408,3.368919267558707,0.974945068359375,-0.91619873046875,4.296720318547149,-2.639109712693995,3.9654267870401045,-2.4675323894746537,3.0
3a7c04d2bd7807eb,4467,pedestrian,3.0,0.12743608828567907,0.19003907929726951,0.32226611873464983,0.610544814842395,-5.3011474609375,-1.1435546875,-5.255790142649968,-1.3281016065691553,-4.692470282668044,-1.1912732749148311,3.0
3a7c04d2bd7807eb,4470,pedestrian,3.0,0.16510633510476644,0.30220606578089093,0.2357973654474046,0.3734741623617244,-5.35546875,-0.9849853515625,-5.535696815906973,-1.2275680188208926,-5.001820541553442,-1.1050515608569191,3.0
3a7c04d2bd7807eb,4514,pedestrian,3.0,0.04081629301110113,0.09774894311960375,0.0339959706918909,0.08341020643207862,-0.0125732421875,0.073486328125,0.07989774605256672,0.041800807537435564,0.03731887048227377,0.006642931814006268,3.0
3a7c04d2bd7807eb,4562,cyclist,3.0,0.24857055702522526,0.21094194348751055,0.9383780304653004,1.9699386969521064,18.1729736328125,-6.896484375,18.373228908821947,-6.830194647645994,16.333765094779977,-6.1908141805198635,3.0
3b523aceb232aa6f,6911,pedestrian,3.0,0.22360252310947473,0.3639982701584882,0.41266360918903394,0.6955142440508754,-0.79345703125,-5.062744140625,-0.42946087644653747,-5.0615031866913345,-0.32968964008866913,-4.544420042619636,3.0
3b523aceb232aa6f,6942,pedestrian,3.0,0.15243169368186316,0.33052784472547686,0.16896144629079224,0.3704087228869342,0.76025390625,4.335693359375,1.0345565615366192,4.520102441151303,1.0141192724010935,4.065962015516521,3.0
3b523aceb232aa6f,6994,cyclist,3.0,0.30234089429981525,0.6498192471533418,0.217103312091858,0.28871319937246176,-4.40478515625,0.3525390625,-5.048899589261706,0.2666225265075335,-4.643987729542372,0.1908682846142297,3.0
3d00a93f0ba5e294,1050,pedestrian,3.0,0.6141896711787193,1.1063074341400438,0.45079024920992766,0.8439200069078523,1.39111328125,0.32684326171875,2.497374305301219,0.33697664706991304,2.2161623284185397,0.14937481994491156,3.0
3f1599e8fa742bad,3785,pedestrian,3.0,0.21947085166108468,0.4817701802817933,0.3300528071425159,0.6855129515345884,-2.28125,4.7161865234375,-2.711493255829881,4.499407263770771,-2.449642289690318,4.051677649535492,3.0
3f1599e8fa742bad,3786,pedestrian,3.0,0.07883983781314519,0.09052559222583861,0.34221551947966067,0.56275260588686,-2.218017578125,4.4677734375,-2.227486948946475,4.377744476248166,-2.036223191562072,3.93519358766839,3.0
3f1599e8fa742bad,4247,cyclist,3.0,0.6089004463083872,1.3186207459870911,0.9078045361248173,1.628652911982257,5.5015869140625,11.439453125,6.767324018122888,11.069763721375317,6.13644810339103,9.939632609740707,3.0
45856054906e76f1,243,cyclist,3.0,0.20405310798325046,0.38642609103120057,1.3088702102332592,2.342601013302734,1.12109375,-25.21923828125,1.1208169561296741,-25.605664273148587,0.9932975248139475,-22.880125707568435,3.0
4a013cdb54b260bf,1667,cyclist,3.0,2.4412943521394244,5.823230786622295,2.590905165063531,6.02863752787172,-16.42529296875,2.982666015625,-15.574992617433585,-2.7781504288398717,-13.790772277968724,-2.4398584123797824,3.0
4a6ce418c2519b1,3673,pedestrian,3.0,0.7315076956691126,1.628849172862659,0.8875190556641215,1.879512379341076,-0.0654296875,-5.3505859375,1.201039094100031,-4.326278145296943,1.1067781710262845,-3.8814040153046667,3.0
4f4bbc55ef30c3ea,1467,pedestrian,3.0,0.24777591482328537,0.3620792899829352,0.2639940613836148,0.3827569762064642,0.013671875,0.00537109375,-0.016924436205076932,-0.35541316030661557,-0.03092810268985484,-0.3747785410318583,3.0
4f4bbc55ef30c3ea,1468,pedestrian,3.0,0.10447027850998004,0.15765022886712074,0.24986624284007464,0.451198891081683,-5.974609375,-0.16162109375,-6.109721470032772,-0.08039107197411544,-5.539728992124069,-0.041373466318002934,3.0
4f4bbc55ef30c3ea,5316,cyclist,3.0,3.81237181779356,10.31024906024243,4.1571110843076,10.922331288596487,-20.7060546875,0.8408203125,-10.506499207298479,-0.665932384700517,-9.877778310222256,-0.5894773750960335,3.0
4f7aa8ac2ff60093,3478,pedestrian,3.0,0.1752374224739377,0.4250823005996456,0.23421735623779505,0.44953306663201986,1.828125,3.248046875,1.592676739982675,3.6019664691706272,1.3952511239811298,3.1268025536649873,3.0
4f7aa8ac2ff60093,3481,pedestrian,3.0,0.7542791982614979,1.7173992901765995,0.7307414704874248,1.5924888272388913,-2.943359375,2.595703125,-4.09235467521434,1.3192744658167117,-3.573269380906269,1.1330910611430578,3.0
4f7aa8ac2ff60093,3482,pedestrian,3.0,0.2206121520762422,0.5991590737087631,0.09500089641795371,0.23437252536495745,2.876953125,-0.0927734375,3.463095472768868,-0.21698593187774864,3.0691542165863552,-0.22689733931828557,3.0
4f7aa8ac2ff60093,3483,pedestrian,3.0,0.17385873052969586,0.31199486943406346,0.3904916785057025,0.6733404773603137,4.3779296875,-0.671875,4.278962576629203,-0.9677572561747589,3.7240256865965757,-0.8324893083735367,3.0
4f7aa8ac2ff60093,3484,pedestrian,3.0,0.6114135497116836,1.5922134869944435,0.5416239298851366,1.366205396743301,-2.7236328125,1.46875,-3.7364558403391674,0.24020073259323216,-3.208621803980989,0.19152532742560377,3.0
4f7aa8ac2ff60093,3485,pedestrian,3.0,0.3073156837094425,0.9416978570591692,0.49478615856245145,1.1454597655337728,3.9775390625,-1.333984375,3.3589422254675485,-2.0440074782883917,2.9351318781443836,-1.8088162783726371,3.0
4f7aa8ac2ff60093,3491,pedestrian,3.0,0.34783005242454507,0.649385182725596,0.12851697804793433,0.3350141598617417,5.7236328125,-0.6806640625,6.23183596352894,-1.084929659388743,5.4874204239556965,-0.9182313052041734,3.0
4f7aa8ac2ff60093,3527,pedestrian,3.0,0.43028561325191483,0.8251034914903755,0.6903533836298027,1.249207226261301,4.3623046875,0.8076171875,3.5932870318955175,1.106628252576518,3.1251259751540355,0.980555118161362,3.0
4f7aa8ac2ff60093,3534,pedestrian,3.0,0.9193990803788693,1.8669441939004658,0.9912276752741804,1.990300416766807,-2.90234375,-0.2998046875,-1.0502119102883034,-0.0650957795633246,-0.9286835692210678,-0.042975483962321905,3.0
4f7aa8ac2ff60093,3541,pedestrian,3.0,0.618178742952883,1.0946546869738096,0.3234883173266114,0.5092180922494582,-1.3837890625,-2.921875,-1.761925766847319,-3.949143960175025,-1.531475993734026,-3.4092061356940513,3.0
4f7aa8ac2ff60093,3545,pedestrian,3.0,0.4011413429016026,0.7767054961781933,0.39095435757742114,0.7119821951508998,-1.4453125,0.4970703125,-1.0848733323130442,-0.19093770648709577,-0.9898320719383797,-0.0501556242616791,3.0
4f7aa8ac2ff60093,3548,pedestrian,3.0,0.15863774224995572,0.29911002433596673,0.5980994471324708,0.9722378242763576,0.3017578125,-5.2333984375,0.06671897383895256,-5.048402353814078,0.07107309357132484,-4.28892453769841,3.0
4f7aa8ac2ff60093,3557,pedestrian,3.0,0.21573256235350127,0.44111312099485295,0.2417788721323151,0.4756686246774919,0.064453125,2.3515625,0.01200990325149925,1.9135779180722141,0.012074849364818832,1.8787864888233947,3.0
4f7aa8ac2ff60093,3560,pedestrian,3.0,0.9269830155616564,1.7785464843809757,0.7937084807729193,1.5229349439891389,-0.5234375,0.4072265625,-1.7662654854848738,1.6794711127337743,-1.582379502911184,1.5017459447375423,3.0
4f7aa8ac2ff60093,3569,pedestrian,3.0,0.11757647340931292,0.16173997918282879,0.19106840704073214,0.2785881021403135,0.2431640625,2.3857421875,0.3731634655563515,2.4819709569561983,0.31459899974575056,2.1164683855904243,3.0
4f7aa8ac2ff60093,3579,pedestrian,3.0,0.10440111479695918,0.2097057420174984,0.18177519641968448,0.3980535684759049,0.4228515625,5.498046875,0.524244881589369,5.314482463745664,0.4979354115938908,5.107138882012331,3.0
4f7aa8ac2ff60093,3588,pedestrian,3.0,0.03199510042213416,0.09991437342776936,0.04651055801845641,0.1497885808168923,-0.3388671875,4.765625,-0.27730977539062496,4.68692578125,-0.3007421399439524,4.620769555877289,3.0
4f7aa8ac2ff60093,3590,pedestrian,3.0,0.16085717945094968,0.4034531587110982,0.22653174952043145,0.5417999203416322,1.2041015625,-4.599609375,0.800683154296875,-4.604904580078125,0.7199273660488382,-4.3564581850521185,3.0
4f7aa8ac2ff60093,3594,pedestrian,3.0,0.09412951862541699,0.24349711063912033,0.1822866622841573,0.40310430511969136,0.1865234375,-4.07421875,0.0,-3.917694470245121,0.018315883229571995,-3.707886524428197,3.0
4f7aa8ac2ff60093,3600,pedestrian,3.0,0.08938832094166813,0.2536996946451193,0.08782980495457743,0.22591550321962925,5.46875,1.76171875,5.5309042726740865,2.007687002933955,5.438765154375148,1.9856355283526552,3.0
50ddee410ccb016d,303,pedestrian,3.0,0.2911121090127193,0.5704347623021676,0.26327389863321266,0.508288726776168,0.02001953125,-0.147216796875,0.14600308175251117,-0.7035655751117386,0.10424026071845294,-0.6484795009489612,3.0
50ddee410ccb016d,304,pedestrian,3.0,0.11391543741096558,0.25953199755971723,0.7413850280571489,1.402931844534038,1.588134765625,-12.234619140625,1.3373035893853198,-12.167981472721962,1.2052103111168804,-10.884957470965771,3.0
50ddee410ccb016d,308,pedestrian,3.0,0.052425781732480005,0.09044797660384442,0.054473994160510526,0.09622113919357685,-0.01123046875,0.018798828125,0.0042319733841307584,0.10791532129533433,-0.014485272150197697,0.11496490261354171,3.0
57e7012e0a98e3ec,4951,pedestrian,3.0,0.03922742918567254,0.028683357383369492,0.3728924464360101,0.660341518028763,-2.46771240234375,-5.08050537109375,-2.444032621318497,-5.064318865560493,-2.1497354789652685,-4.501763980979576,3.0
57e7012e0a98e3ec,4966,pedestrian,3.0,0.4332082108942075,1.0430654654611875,0.3711283810333511,0.913952015908978,1.09552001953125,0.13861083984375,2.000381772116281,-0.38024441352322697,1.9103811271463456,-0.2752848748965509,3.0
57e7012e0a98e3ec,5690,cyclist,3.0,0.3815645095492866,0.7927175740408573,0.25519696339048586,0.5356437850963588,0.0291748046875,0.1199951171875,0.6155477167104969,0.6534442340101757,0.4148490823432991,0.49170685505305595,3.0
5d6f6adb8f60a8e,4292,pedestrian,3.0,0.07983476846828051,0.12419268912117892,0.250201823279013,0.4650951029359694,0.62713623046875,-4.7750244140625,0.7511123593630609,-4.782355409597283,0.65891954296751,-4.311016573803711,3.0
5d6f6adb8f60a8e,4294,pedestrian,3.0,0.10550902025507988,0.17993387297761237,0.3573417728299616,0.6576830461045152,0.63238525390625,-4.647705078125,0.5010943320301646,-4.52466487137269,0.4817489822304068,-4.007505341488913,3.0
66d2f8859f26c401,1629,pedestrian,3.0,0.040029044730587555,0.07715375680026601,0.013575277233804302,0.025897611551648363,-0.001220703125,-0.009765625,-0.06877285930832815,0.02750914372333126,-0.019868446920773986,0.008205127221519375,3.0
66d2f8859f26c401,1630,pedestrian,3.0,0.024907866989590903,0.05439508394584748,0.03020263253891443,0.07105541528330708,-0.01123046875,-0.013671875,0.013225549866986182,0.03491545164884352,0.019030851649774815,0.05061750615074216,3.0
66d2f8859f26c401,1631,pedestrian,3.0,0.02607215967187221,0.03624731971998649,0.029886765031587135,0.040748072205335925,0.01806640625,-0.00537109375,0.02750872043965843,0.0296247758580937,0.0470839801058203,0.023236349267041635,3.0
66d2f8859f26c401,1632,pedestrian,3.0,0.016693927734552656,0.02237626648350144,0.01814980032106859,0.03427267811291729,-0.0450439453125,0.072265625,-0.051315133483906386,0.05078611148922694,-0.04239695800756213,0.038095317374239046,3.0
66d2f8859f26c401,1634,pedestrian,3.0,0.20123477043673285,0.5921212541755513,0.11045644691950579,0.2757593932030063,-0.8489990234375,2.290283203125,-0.9723424262208241,2.869415299141322,-0.8725302362206022,2.565036774466023,3.0
66d2f8859f26c401,1665,pedestrian,3.0,0.039903133992764704,0.08649301566263137,0.030868933082154985,0.06247518229219818,0.0220947265625,-0.023681640625,0.026980121728651812,-0.11003657489332504,-0.0024431848664752186,-0.08113631236844625,3.0
66d2f8859f26c401,1679,pedestrian,3.0,0.9590757768609457,2.4781089683891384,0.9767203905334623,2.3993617457626213,3.9190673828125,-1.299072265625,3.9643620636259302,1.1786227218786458,3.5559762495807,1.0726574019377897,3.0
675906df18cc419a,1594,pedestrian,3.0,0.24908132587059198,0.5608641116407007,0.5044947291266944,1.0082885001933688,5.31207275390625,-1.189727783203125,4.83619914686941,-1.486565890346159,4.316979464294604,-1.3523163578080661,3.0
6ea1530b289aec91,1276,pedestrian,3.0,0.06440251689545858,0.16705330804536433,0.2873499186202411,0.5167148904363442,4.98681640625,-0.16015625,5.076226021179256,-0.019043782488792536,4.484668873614949,-0.0383279549812564,3.0
6ea1530b289aec91,1277,pedestrian,3.0,0.22162327647099994,0.5690944338935051,0.4387881214715751,0.9687375990249933,3.5849609375,3.44189453125,3.4215329204863925,2.896770914128554,3.04882201615816,2.6350441158772884,3.0
722e894fd915b4eb,1025,pedestrian,3.0,0.144257657976813,0.3171938720741277,0.12976589984288728,0.2795647399233888,0.055419921875,-0.03515625,0.18332031814023036,-0.32542068308916633,0.1811874862669271,-0.2848339693811144,3.0
734c57bbbf191450,2186,pedestrian,3.0,0.09103540876492498,0.23973526660650435,0.33969767993120203,0.5767543024289994,-6.285888671875,-0.1103515625,-6.419277134588119,0.08884812643028539,-5.7410735480384725,0.07891546106551925,3.0
750f17fb3ac9783d,2355,pedestrian,3.0,0.11575401536344532,0.2953577249039971,0.3598723386107981,0.7225120268914098,4.8232421875,-0.60791015625,4.604208079133871,-0.4097681742453778,4.132178232368457,-0.39706841721173136,3.0
750f17fb3ac9783d,2385,cyclist,3.0,1.727191093010672,3.699391289034493,2.1454921451659126,4.07211091861862,-20.0498046875,2.085693359375,-19.508137492848334,5.745214169484226,-17.509315195886057,5.268145319190278,3.0
7a877066976dde0,1826,pedestrian,3.0,0.48188611669810105,1.4083576834704774,0.5367014787029122,1.503739423212658,1.62890625,-1.2236328125,0.4379890299395979,-0.4718432544759919,0.35131882367698264,-0.43053595774311354,3.0
